,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count
11499,Jimmy Boyd,0.927,0.5025,149686.5,0.175,0.0,0.141,-11.66,0.0318,115.3465,0.4605,6.5,10,1,4
11500,Jimmy Boyd; Accompanied by Norman Luboff,0.947,0.506,149493.0,0.113,0.0,0.1689999999999999,-15.61,0.0329,115.942,0.451,13.0,10,1,2
11501,Jimmy Bracken's Toe Ticklers,0.992,0.621,168760.0,0.464,0.7340000000000001,0.103,-11.3,0.143,199.693,0.927,15.0,7,1,2
11502,Jimmy Bryant,0.43875,0.7145,125333.5,0.62575,0.4257500000000001,0.1226,-10.37675,0.0351,114.77875,0.83525,9.75,7,1,4
11503,Jimmy Buffett,0.3712288063660479,0.6361273209549071,226808.9204244032,0.4621220159151194,0.0091460474535809,0.1869684350132626,-13.360631299734749,0.0437403183023872,122.42741909814328,0.6674190981432364,34.44031830238727,7,1,377
11504,Jimmy Carroll,0.8333333333333333,0.3906666666666667,405110.2222222223,0.4155555555555556,0.0005853333333333,0.4632444444444446,-9.802888888888887,0.1973666666666666,93.21811111111111,0.4117777777777778,0.0,8,1,9
11505,Jimmy Carroll & His Orchestra,0.8405,0.5409999999999999,126533.0,0.4425,0.0,0.2905,-12.72,0.08505,144.752,0.818,3.0,5,1,4
11506,Jimmy Carroll Orchestra,0.9435,0.275,195147.0,0.2475,0.0022949999999999,0.4995000000000001,-9.635,0.0353,82.0145,0.3,9.0,10,1,4
11507,Jimmy Carroll Percussion Ensemble,0.3468,0.49,159120.0,0.2205,0.007402715,0.10185,-21.126,0.03815,106.8355,0.466,0.0,7,1,4
11508,Jimmy Castor,0.398,0.713,150227.0,0.79,0.478,0.225,-8.853,0.0399,105.762,0.951,36.0,0,1,2
11509,Jimmy Cliff,0.21676301369863,0.7385342465753423,237915.87671232875,0.5373287671232877,0.0019760408219178,0.1541136986301369,-11.253684931506848,0.0642616438356164,121.32767123287675,0.8118082191780824,37.0958904109589,1,1,73
11510,Jimmy Cobb,0.6991666666666667,0.4305000000000001,318937.66666666674,0.1841,0.5440796999999999,0.3851,-20.355500000000006,0.0458333333333333,108.30216666666666,0.27885,25.33333333333333,7,0,6
11511,Jimmy Dawkins,0.125,0.5,239267.0,0.638,0.0285,0.199,-7.262,0.0461,122.621,0.746,50.0,2,1,2
11512,Jimmy DeBerry,0.78,0.85,139187.0,0.315,0.000741,0.074,-7.9060000000000015,0.0353,92.904,0.6559999999999999,1.0,2,1,2
11513,Jimmy Dean,0.6535789473684213,0.6051754385964915,172494.91228070177,0.4239263157894739,7.188912280701757e-05,0.1415578947368421,-13.871964912280708,0.1196842105263158,116.05098245614028,0.6360877192982457,20.87719298245614,2,1,57
11514,Jimmy Delgado,0.152,0.662,374813.0,0.764,0.0103,0.0803,-7.994,0.0819,135.90200000000002,0.769,29.0,7,1,1
11515,Jimmy Dorsey,0.807,0.46925,166109.5,0.491125,0.3732899999999999,0.331875,-9.142,0.0632,133.91500000000002,0.6074999999999999,2.375,0,0,8
11516,Jimmy Dorsey & His Orchestra,0.9658799999999998,0.36528,161238.52,0.6046400000000002,0.7837611999999999,0.60428,-11.40768,0.1625039999999999,112.85871999999998,0.5753199999999999,3.68,4,1,25
11517,Jimmy Douglas,0.00842,0.6535,368353.5,0.8059999999999999,0.31985,0.10125,-9.794,0.03205,115.768,0.9355,37.5,2,1,4
11518,Jimmy Douglass,0.3264285714285715,0.6127142857142857,268866.71428571426,0.3737142857142857,8.66e-05,0.2207142857142857,-11.983857142857143,0.0403142857142857,92.22585714285714,0.6002857142857143,35.142857142857146,10,1,7
11519,Jimmy Durante,0.7572121212121212,0.3715757575757575,171425.9090909091,0.2953030303030303,0.0025859772727272,0.2213030303030304,-12.136666666666668,0.0565484848484848,104.8699393939394,0.3513636363636363,26.63636363636364,0,1,66
11520,Jimmy Eat World,0.0202682666666666,0.506794871794872,250261.5641025641,0.8362051282051278,0.0631212997435897,0.2388051282051282,-5.564410256410254,0.0518307692307692,135.59133333333332,0.4228205128205129,49.56410256410256,2,1,39
11521,Jimmy Freudenberg,0.44575,0.64025,221520.0,0.40525,0.005297675,0.17075,-11.7175,0.031475,99.305,0.515,33.25,7,1,4
11522,Jimmy Gilmer & The Fireballs,0.23,0.792,123693.0,0.8029999999999999,5.04e-06,0.0639,-7.4860000000000015,0.0667,132.845,0.8809999999999999,51.0,7,1,2
11523,Jimmy Giuffre,0.9580967741935484,0.5383225806451611,305611.7741935484,0.0829354838709677,0.6310730354838711,0.1220967741935484,-20.131999999999994,0.0789225806451612,103.52929032258068,0.395741935483871,11.193548387096774,8,1,31
11524,Jimmy Gonzalez Y Grupo Mazz,0.3353333333333333,0.5693333333333332,241443.66666666663,0.7176666666666667,0.0,0.1073666666666666,-5.1640000000000015,0.0486666666666666,165.56799999999996,0.7196666666666668,43.33333333333334,11,1,6
11525,Jimmy Hall,0.5565,0.306,418300.0,0.39645,0.2225344,0.4997,-15.846999999999998,0.0472,154.9905,0.2695,29.5,7,1,2
11526,Jimmy Hamilton,0.5564699999999999,0.4519,315557.4,0.4159,0.4751203119999999,0.8206999999999999,-17.660700000000006,0.20048,113.3022,0.4445,1.3,5,0,10
11527,Jimmy Heath,0.515,0.3915,340713.5,0.3145,0.0231023,0.2405,-16.085,0.03075,142.4215,0.7030000000000001,12.0,5,1,4
11528,Jimmy Johnson,0.6031666666666667,0.5786666666666668,298682.0,0.3848333333333333,0.1918566666666666,0.1996666666666666,-15.543333333333337,0.0433,97.87016666666666,0.4771666666666667,16.0,3,1,6
11529,Jimmy Johnson & His Orchestra,0.835,0.715,171173.0,0.39,0.286,0.146,-13.103,0.0782,94.66,0.774,0.0,5,0,2
11530,Jimmy Joyce & His Children's Chorus,0.8216000000000001,0.3684,172143.8,0.2752000000000001,0.0002596,0.4418,-12.9576,0.03512,85.77959999999999,0.496,12.4,7,1,10
11531,Jimmy Keltner,0.5361666666666667,0.5188333333333334,271404.33333333326,0.4903333333333333,0.5589833333333333,0.1013166666666666,-11.584,0.0520833333333333,113.12266666666666,0.393,32.166666666666664,9,1,6
11532,Jimmy Knepper Quintet,0.8314285714285713,0.5332857142857145,255495.1428571429,0.4632857142857142,0.00030893,0.1853714285714284,-11.476428571428572,0.0818,133.64571428571426,0.7290000000000001,2.2857142857142856,10,1,14
11533,Jimmy LaFave,0.5593333333333333,0.3873333333333333,265720.33333333326,0.4593333333333333,1.6753333333333334e-05,0.7233333333333335,-14.199999999999998,0.2084666666666666,173.38766666666663,0.4226666666666667,46.33333333333334,9,1,3
11534,Jimmy Larkin,0.966,0.616,1415707.0,0.209,0.0,0.127,-16.566,0.902,76.418,0.346,16.0,7,1,1
11535,Jimmy Lunceford and His Orchestra,0.841,0.68,169800.0,0.654,0.894,0.221,-10.284,0.0828,120.022,0.635,12.0,0,0,2
11536,Jimmy Martin,0.5383333333333334,0.5873333333333333,176297.66666666663,0.7216666666666667,5.863333333333333e-06,0.201,-6.4816666666666665,0.0351333333333333,111.36666666666666,0.9043333333333332,24.66666666666667,9,1,6
11537,Jimmy McGriff,0.344025,0.6849999999999999,246783.25,0.726,0.8315000000000001,0.12955,-9.44825,0.04605,113.03325,0.8675,30.0,9,1,8
11538,Jimmy McHugh,0.8305,0.5720000000000001,785953.5,0.2785,0.0,0.1245,-15.2315,0.4817,98.635,0.5225000000000001,8.0,7,1,2
11539,Jimmy McPartland,0.992,0.621,168760.0,0.464,0.7340000000000001,0.103,-11.3,0.143,199.693,0.927,15.0,7,1,1
11540,Jimmy Murphy,0.775,0.64,113493.0,0.7,0.00077,0.105,-6.046,0.0366,105.123,0.873,2.0,7,1,2
11541,Jimmy Page,0.2725,0.4655,274620.5,0.627,0.0080109999999999,0.5305,-10.0615,0.04765,140.84349999999995,0.7325,30.0,9,1,4
11542,Jimmy Raney,0.92175,0.5495,252966.75,0.257,0.1360827,0.13505,-16.637,0.0461,114.5145,0.67875,5.5,7,1,4
11543,Jimmy Ray,0.13,0.75,201200.0,0.914,2.33e-05,0.392,-5.7070000000000025,0.0704,99.083,0.672,43.0,10,0,2
11544,Jimmy Reed,0.7546111111111111,0.6354444444444444,158727.94444444447,0.5052222222222221,0.0032239105555555,0.1311333333333333,-9.749111111111112,0.0423277777777777,116.03988888888892,0.6935,13.388888888888893,9,1,36
11545,Jimmy Riley,0.0575,0.691,303027.0,0.544,0.612,0.0724,-11.335,0.0386,148.266,0.884,27.0,10,0,1
11546,Jimmy Rogers,0.7395,0.5645,168820.0,0.3835000000000001,0.00125245,0.2265000000000001,-13.3685,0.0683999999999999,95.644,0.636,41.0,11,1,4
11547,Jimmy Ross,0.0317,0.8190000000000001,427433.0,0.615,0.25,0.0777,-9.957,0.0717,118.198,0.877,35.0,9,0,2
11548,Jimmy Ruffin,0.435384,0.5492,183496.0,0.637,0.0,0.3078,-7.8018,0.02906,111.01719999999996,0.6797999999999998,42.8,10,1,10
11549,Jimmy Rushing,0.7941818181818182,0.6131818181818182,204860.54545454547,0.2402727272727272,0.00036498,0.1449090909090909,-13.072272727272727,0.0666090909090909,107.7838181818182,0.4788181818181818,11.454545454545457,10,0,11
11550,Jimmy Rushing And His Orchestra,0.504,0.522,197753.0,0.3425,0.000147,0.1834,-12.031,0.03575,89.7325,0.6345,0.0,1,1,4
11551,Jimmy Sabater,0.833,0.568,510400.0,0.757,0.0488,0.713,-5.341,0.0608,76.169,0.745,34.0,5,1,2
11552,Jimmy Scott,0.7623333333333333,0.289,201533.33333333328,0.115,0.0004787999999999,0.1436666666666666,-15.396333333333333,0.0358333333333333,145.1883333333334,0.1421333333333333,21.33333333333333,5,0,6
11553,Jimmy Shirl,0.977,0.208,156640.0,0.277,3.64e-06,0.128,-11.127,0.0354,170.49200000000005,0.143,0.0,4,1,1
11554,Jimmy Simpson,0.359,0.8029999999999999,367640.0,0.625,0.0008759999999999,0.121,-7.857,0.0404,100.298,0.82,44.0,5,1,2
11555,Jimmy Smith,0.7155,0.5691041666666666,437814.16666666674,0.4358666666666669,0.6394004166666668,0.2677979166666668,-13.375062500000007,0.0479770833333333,116.0454583333334,0.5913333333333334,25.75,5,1,48
11556,Jimmy Soul,0.695,0.6729999999999999,143000.0,0.866,0.000231,0.328,-8.34,0.0391,93.224,0.8390000000000001,51.0,10,1,2
11557,Jimmy Voytek,0.8420000000000001,0.53,117032.0,0.381,0.0,0.177,-18.091,0.101,151.638,0.904,0.0,8,0,2
11558,Jimmy Wayne,0.0723,0.503,204387.0,0.8270000000000001,1.15e-06,0.126,-4.046,0.0553,161.834,0.376,41.0,4,1,2
11559,Jimmy Webb,0.5579999999999999,0.4355,208626.5,0.3995,0.00905,0.09745,-10.163,0.03125,78.88749999999997,0.259,32.0,7,1,4
11560,Jimmy Witherspoon,0.8500000000000001,0.6895,163847.0,0.26,4.8e-05,0.179,-9.5775,0.0493,92.5325,0.319,17.5,10,1,4
11561,Jimmy Woods,0.182,0.414,361160.0,0.648,1.0800000000000003e-05,0.275,-11.275,0.0543,111.65,0.562,32.0,3,1,1
11562,Jimmy Woods Sextet,0.182,0.414,361160.0,0.648,1.0800000000000003e-05,0.275,-11.275,0.0543,111.65,0.562,32.0,3,1,1
11563,Jimmy Wopo,0.0394,0.889,212767.0,0.511,0.0,0.233,-9.043,0.317,77.993,0.53,52.0,1,0,2
11564,Jimmy Yancey,0.9568,0.4678,167237.4,0.3124000000000001,0.8625999999999999,0.1628,-15.212,0.03954,130.6458,0.8066000000000001,7.8,4,1,5
11565,Jimmy Zambrano,0.5206666666666667,0.7210000000000001,277351.0,0.685,0.0,0.1594,-4.784,0.0605666666666666,151.90833333333333,0.8850000000000001,54.66666666666666,11,1,6
11566,Jimpson And Men With Axes,0.9625,0.453,88004.0,0.0325,0.00075205,0.3320000000000001,-13.4855,0.0418,73.1775,0.3735,8.5,9,1,2
11567,Jin Hashimoto,2.22e-05,0.293,278067.0,0.958,6.64e-06,0.357,-3.741,0.138,164.935,0.2,64.0,9,0,2
11568,Jinjer,0.0174,0.6,305571.0,0.8490000000000001,0.00205,0.0745,-5.787999999999999,0.0376,140.002,0.257,50.0,9,0,2
11569,Jinsang,0.6869999999999999,0.6510000000000001,108107.33333333331,0.3736666666666666,0.9108333333333332,0.1277,-13.19766666666667,0.1731166666666666,105.47200000000002,0.6831666666666667,59.0,9,1,12
11570,Jitendra Nath Dutt,0.995,0.322,191573.0,0.257,0.767,0.519,-13.611,0.0562,69.265,0.525,0.0,3,0,2
11571,Jitendranath Das,0.995,0.364,186093.0,0.196,1.53e-05,0.365,-12.543,0.0556,68.83,0.315,0.0,5,0,2
11572,Jiří Skopal,0.907,0.4845,165233.5,0.1103,4.9700000000000015e-05,0.07415,-20.9615,0.0518,138.356,0.4565,0.0,7,1,2
11573,Jiří Válek,0.975,0.334,452000.0,0.0887,0.916,0.0995,-22.322,0.0438,111.423,0.319,45.0,5,1,1
11574,Jnan Dutt,0.98675,0.51725,188316.25,0.264,0.26352325,0.38175,-10.41275,0.1132,108.74275,0.52425,0.0,7,1,8
11575,Jnan Dutta,0.988,0.647,203107.0,0.153,0.0068099999999999,0.185,-18.374,0.103,93.324,0.662,0.0,3,1,2
11576,Jnan Prakash Ghosh,0.99,0.772,171119.0,0.409,0.0138,0.635,-7.818,0.0428,113.657,0.971,0.0,5,1,2
11577,Jo Ann Kelly,0.82,0.5770000000000001,168840.0,0.266,0.0108,0.326,-8.742,0.0344,164.02,0.607,0.0,5,1,2
11578,Jo Boxers,0.0601,0.644,285373.0,0.904,2.77e-06,0.297,-9.198,0.0582,146.95,0.838,42.0,9,0,2
11579,Jo Dee Messina,0.2449142857142857,0.5465714285714285,224139.0,0.688761904761905,3.676190476190476e-06,0.1977428571428571,-6.988190476190478,0.0419904761904762,130.44985714285713,0.5075238095238095,49.38095238095239,0,1,21
11580,Jo Jo Gunne,0.184,0.5870000000000001,155267.0,0.7859999999999999,0.267,0.0302,-6.047999999999999,0.0349,136.089,0.7929999999999999,34.0,3,1,2
11581,Jo Jo Hailey,0.0627,0.635,311400.0,0.777,0.0,0.381,-4.206,0.33,90.204,0.767,46.0,7,1,2
11582,Jo Moutet,0.741,0.476,152393.0,0.248,0.0,0.171,-12.746,0.0391,125.041,0.439,0.0,0,1,1
11583,Jo Stafford,0.9324545454545454,0.4910909090909091,180720.0,0.1427454545454545,0.0125560272727272,0.1610454545454545,-15.07,0.0387272727272727,100.90645454545457,0.4183636363636363,24.181818181818183,4,1,11
11584,Jo Sullivan,0.9493333333333333,0.393,203911.33333333328,0.1298666666666666,0.0212945666666666,0.318,-16.5,0.0947333333333333,93.88066666666668,0.1578,3.333333333333333,5,1,3
11585,Jo Vincent,0.9326666666666666,0.1873333333333332,207702.0,0.2116666666666666,0.1206666666666666,0.115,-19.854333333333333,0.0481333333333333,107.429,0.0783,0.0,11,0,3
11586,Jo-Well,0.046,0.8109999999999999,241680.0,0.773,1.87e-05,0.912,-5.564,0.0519,117.026,0.8740000000000001,55.0,0,0,2
11587,JoAnn M. Hunter,0.775,0.52,188093.0,0.29,0.0586,0.324,-15.124,0.156,160.028,0.708,31.0,3,1,1
11588,JoJo,0.02586,0.4772500000000001,212393.125,0.70675,0.004778575,0.147875,-5.245875,0.11915,126.727,0.5081249999999999,63.375,8,0,8
11589,JoJo Siwa,0.00942,0.828,207478.0,0.794,0.145,0.413,-4.802,0.0436,115.013,0.847,61.0,11,1,2
11590,Joachim Garraud,0.021775,0.7426666666666667,206240.33333333328,0.852,0.0041251333333333,0.1440333333333333,-4.418,0.0813333333333333,127.90966666666668,0.6253333333333333,57.66666666666666,4,0,3
11591,Joakim Karud,0.117,0.746,190042.0,0.61,0.59,0.0865,-7.305,0.0805,96.026,0.424,58.0,6,1,2
11592,Joakim Svenheden,0.962,0.151,200360.0,0.0639,0.603,0.466,-24.404,0.0439,61.577,0.0797,50.0,11,0,2
11593,Joan,0.266,0.7390000000000001,208107.0,0.797,0.341,0.15,-9.92,0.0458,94.994,0.836,57.0,6,1,2
11594,Joan Armatrading,0.5558075,0.6126250000000001,216584.1875,0.2822749999999999,0.01068715875,0.10459375,-16.795625,0.0536937499999999,118.36425,0.4936250000000002,35.6875,10,1,32
11595,Joan Baez,0.7449827586206899,0.4568620689655174,228584.77586206896,0.2245810344827586,0.0002560924137931,0.228543103448276,-15.201568965517229,0.0465068965517241,118.32322413793104,0.4085931034482757,30.27586206896552,11,1,116
11596,Joan Bowman,0.845,0.569,221787.0,0.303,0.0,0.122,-8.854,0.0623,104.644,0.475,0.0,7,1,1
11597,Joan Diener,0.9273333333333332,0.4746666666666666,237088.66666666663,0.3726666666666667,7.133333333333333e-07,0.4199,-11.796,0.0888333333333333,85.3433333333333,0.3966666666666666,6.0,7,1,3
11598,Joan Ellison,0.9778,0.4739000000000001,189989.3,0.2352,0.0935656119999999,0.1071799999999999,-12.7078,0.0465,113.6207,0.3371799999999999,0.0,3,1,10
11599,Joan Jett & The Blackhearts,0.1195545625,0.4933125,190093.71875,0.8300312499999998,0.0141282481249999,0.23539375,-7.068281250000001,0.081059375,136.85228125000006,0.6563437500000002,36.65625,11,1,64
11600,Joan Leslie,0.992,0.596,144459.0,0.6513333333333332,0.0060711333333333,0.3923333333333333,-7.975333333333332,0.1173333333333333,101.36633333333332,0.8333333333333334,1.6666666666666667,3,1,3
11601,Joan Manuel Serrat,0.6665157894736843,0.4675263157894736,200289.9473684211,0.5063157894736839,0.0,0.2726631578947368,-7.6906842105263165,0.0791999999999999,116.245947368421,0.5271578947368422,46.47368421052632,9,1,38
11602,Joan Osborne,0.1338333333333333,0.5143333333333332,274591.33333333326,0.6553333333333334,0.0056133666666666,0.1001666666666666,-8.272,0.0368,134.76233333333332,0.5706666666666668,51.0,9,0,6
11603,Joan Roberts,0.913,0.3806666666666667,202635.58333333328,0.15905,0.003295045,0.1532583333333333,-13.092,0.0462333333333333,109.42233333333331,0.2803083333333333,3.75,8,1,12
11604,Joan Sebastian,0.6348840579710144,0.6583429951690818,178869.28019323671,0.4874541062801934,0.0013851668115942,0.1756144927536232,-7.669198067632848,0.0695082125603864,130.98790821256028,0.8224830917874387,48.429951690821255,0,1,207
11605,Joan Weber,0.902,0.376,142733.0,0.296,0.0,0.124,-7.202999999999999,0.0344,83.38799999999998,0.336,14.0,9,1,2
11606,Joan Y Su Elite,0.147,0.703,182300.0,0.6609999999999999,0.0,0.374,-7.279,0.0291,121.911,0.7120000000000001,59.0,11,0,2
11607,Joanie Bartels,0.8390000000000001,0.643,132173.0,0.335,0.0069999999999999,0.0959,-9.938,0.039,95.875,0.721,31.0,10,1,2
11608,Joanie Sommers,0.8263333333333334,0.52,141689.0,0.2316666666666667,0.0,0.2645,-14.798333333333332,0.0314666666666666,102.35866666666664,0.4950000000000001,19.0,7,1,6
11609,Joanna Borowska,0.965,0.295,262440.0,0.12,0.821,0.223,-17.601,0.0472,152.71200000000005,0.177,48.0,0,1,1
11610,Joanna Brouk,0.968,0.3485,855065.5,0.0728999999999999,0.95,0.1095,-21.64050000000001,0.06055,98.9215,0.03745,34.0,11,1,4
11611,Joanna Gleason,0.91975,0.4985,227736.75,0.22325,0.0,0.157075,-14.51225,0.116975,119.93775,0.4597500000000001,30.5,10,1,4
11612,Joanna Graham,0.984,0.481,202960.0,0.115,0.314,0.157,-21.831,0.0485,93.691,0.58,43.0,2,1,1
11613,Joanna Jones,0.1639999999999999,0.458,201600.0,0.778,0.0,0.315,-4.831,0.279,72.55,0.312,62.0,1,0,2
11614,Joanna Newsom,0.2492000000000001,0.8883333333333333,105867.0,0.7816666666666666,0.01456998,0.1896,-4.500333333333333,0.1097333333333333,108.01033333333334,0.7760000000000001,47.33333333333334,7,1,3
11615,Joanna Pacitti,0.0958,0.8370000000000001,195733.0,0.8240000000000001,2.52e-06,0.0449,-4.828,0.0508,104.769,0.915,44.0,6,0,2
11616,Joanna Wang,0.8,0.67,225053.0,0.306,1.18e-06,0.0829,-11.032,0.0366,139.94899999999998,0.61,58.0,2,1,2
11617,Joanne Gilbert,0.8865,0.51725,154093.5,0.2714,0.001995,0.25825,-15.061999999999998,0.036075,95.725,0.61925,4.25,7,1,8
11618,Joanne Miya,0.8073333333333333,0.7163333333333334,215293.33333333328,0.3426666666666667,0.0,0.1365999999999999,-11.411333333333332,0.1603,112.16666666666669,0.5356666666666666,23.33333333333333,5,1,3
11619,Joanne Polk,0.978,0.24,159320.0,0.0834,0.944,0.0804,-29.545,0.0499,169.62099999999995,0.188,47.0,6,0,2
11620,Joao Petra De Barros,0.995,0.774,147760.0,0.284,0.857,0.176,-20.729,0.287,70.719,0.962,8.0,5,1,2
11621,Joaquin Phoenix,0.3908333333333333,0.7138333333333332,182822.33333333328,0.6746666666666666,0.1921333333333333,0.1434333333333333,-8.124,0.0447166666666666,117.36033333333334,0.7136666666666667,39.333333333333336,1,1,6
11622,Joaquin Romaguera,0.8594999999999999,0.5870000000000001,270706.5,0.58,9.15e-06,0.9045,-9.2205,0.3075,113.0045,0.5705,26.5,7,1,2
11623,Joaquin Sabina y Viceversa,0.545,0.5710000000000001,244733.0,0.526,0.0,0.342,-11.777,0.0285,119.994,0.466,48.0,7,1,2
11624,Joaquín Malats,0.975,0.614,229016.0,0.224,0.908,0.111,-13.268,0.0653,115.014,0.322,1.0,9,1,1
11625,Joaquín Rodrigo,0.9302222222222222,0.3394333333333333,425105.44444444455,0.1743444444444444,0.8691111111111112,0.2687333333333334,-22.04288888888889,0.1039777777777777,107.8142222222222,0.2302888888888889,15.555555555555555,11,1,9
11626,Joaquín Sabina,0.4736240000000001,0.58928,283834.04,0.4801599999999999,0.0001277679999999,0.2407839999999999,-11.98468,0.125952,124.14808000000004,0.5172399999999998,54.2,7,1,25
11627,Joaquín Turina,0.988,0.413,232313.66666666663,0.0375666666666666,0.9006666666666666,0.1018,-30.36000000000001,0.0458,89.444,0.2033333333333333,8.333333333333334,2,1,3
11628,Job For A Cowboy,1.84e-05,0.2,247520.0,0.974,0.161,0.36,-4.229,0.291,80.123,0.215,47.0,7,1,2
11629,Jobriath,0.0471,0.315,218040.0,0.619,0.36,0.274,-6.348,0.0326,187.417,0.652,31.0,4,1,2
11630,Jocelyn Brown,0.0196,0.643,319733.0,0.679,0.476,0.0719,-10.885,0.0555,86.97,0.779,33.0,6,1,2
11631,Jocelyn Enriquez,0.03825,0.5525,227386.5,0.8210000000000001,0.000995,0.2995,-7.5235,0.0685,128.4925,0.5315,42.5,3,1,4
11632,Jode,0.527,0.465,190523.0,0.271,0.0557,0.0906,-10.496,0.0304,145.588,0.485,33.0,11,0,2
11633,Jodeci,0.1675365,0.6779999999999999,304335.35,0.5846,2.2875e-06,0.36124,-11.384500000000005,0.0817799999999999,120.57075,0.6235499999999997,44.6,5,0,40
11634,Jodi Benson,0.8893333333333334,0.30925,173539.83333333337,0.2054166666666667,0.0128791666666666,0.192125,-14.02475,0.0445916666666666,87.37299999999998,0.2975833333333333,50.91666666666666,5,1,12
11635,Jodie Ricci,0.979,0.5222222222222224,176811.72222222222,0.2581666666666666,0.0578882777777777,0.1051111111111111,-12.76933333333333,0.0460888888888888,111.9858333333333,0.3884777777777777,0.0,0,1,18
11636,Jody & The Individuals,0.532,0.773,190387.0,0.682,0.00642,0.122,-12.223,0.208,85.76899999999998,0.8,21.0,6,0,2
11637,Jody Chiang,0.536,0.511,320720.0,0.547,1.02e-06,0.584,-10.864,0.0469,74.622,0.3720000000000001,47.0,11,1,1
11638,Jody K. Jenkins,0.7405,0.315,356840.0,0.33,0.2045,0.163,-16.605,0.0512,147.74450000000004,0.1654999999999999,51.5,9,1,2
11639,Jody Miller,0.0118,0.62,139323.0,0.371,0.0,0.0547,-12.656,0.111,130.289,0.5379999999999999,25.0,10,0,2
11640,Jody Watley,0.181901,0.7762000000000002,258286.6,0.6208,0.00781339,0.11123,-10.4479,0.04843,119.9025,0.8099000000000001,38.2,0,1,10
11641,Joe,0.2012176470588236,0.6910000000000002,267257.0,0.575392156862745,0.0003553843137254,0.1692529411764705,-6.586470588235298,0.0988862745098039,108.6716862745098,0.5673333333333332,49.31372549019608,6,0,51
11642,"Joe ""Bean"" Esposito",0.24,0.5589999999999999,214653.5,0.6265000000000001,1.235e-05,0.489,-10.8495,0.0391,89.322,0.4875,55.5,4,0,4
11643,"Joe ""Wingy"" Manone",0.979,0.6845,191100.0,0.296,0.6495,0.396,-10.9255,0.0568,100.46450000000002,0.7264999999999999,9.0,7,1,4
11644,Joe Anderson,0.619,0.3075,170413.0,0.4005,0.000148,0.2295,-7.9655,0.0328,142.50400000000005,0.25875,44.5,2,1,2
11645,Joe Arroyo,0.1432923076923076,0.6233846153846153,293597.84615384607,0.7607692307692309,0.049577523076923,0.1839615384615384,-7.096692307692307,0.0473076923076923,107.08530769230768,0.8496923076923076,46.30769230769231,7,1,13
11646,Joe Bataan,0.5306761904761906,0.5478571428571426,240019.33333333328,0.5540952380952379,0.0698544419047619,0.1638952380952381,-8.966904761904761,0.0378238095238095,125.90099999999995,0.715857142857143,28.380952380952376,6,1,42
11647,Joe Bonamassa,0.0588857142857142,0.3938571428571429,457573.2857142858,0.5787142857142856,0.050499,0.1029428571428571,-7.717285714285714,0.0397714285714285,138.67042857142857,0.4114285714285715,50.85714285714285,5,0,7
11648,Joe Brown,0.9785,0.501,92527.0,0.5075,0.482036,0.2295,-12.0475,0.2495,138.6965,0.6915,3.0,11,1,4
11649,Joe Budden,0.0518333333333333,0.598,254844.33333333328,0.8366666666666666,0.0,0.1493333333333333,-5.030333333333333,0.334,106.71466666666667,0.6826666666666666,55.0,6,1,3
11650,Joe Bushkin,0.9486666666666668,0.535,171573.33333333337,0.2446666666666667,0.8146666666666667,0.1943333333333333,-17.266333333333336,0.0370666666666666,112.74766666666666,0.6993333333333333,0.0,5,1,6
11651,Joe Bushkin & Trio,0.946,0.4915,185560.25,0.1762999999999999,0.45606,0.14,-15.329249999999996,0.0584,110.5175,0.557,0.0,3,1,8
11652,Joe Carroll,0.941,0.738,185267.0,0.304,0.046,0.0661,-11.623,0.0544,92.96,0.843,0.0,7,1,2
11653,Joe Chambers,0.65,0.502,376560.0,0.463,0.0,0.0916,-12.015999999999998,0.0324,143.231,0.45,25.0,0,1,2
11654,Joe Cocker,0.437970847457627,0.4832542372881354,264404.3983050848,0.5606796610169494,0.0205712638135593,0.3605152542372883,-10.423491525423724,0.0509711864406779,116.91808474576273,0.5586474576271186,36.940677966101696,5,1,118
11655,Joe Cooley,0.2425,0.9225,210633.5,0.9000000000000001,0.0,0.211,-6.585,0.1435,107.161,0.677,32.0,1,1,4
11656,Joe Cuba,0.5905,0.529,185913.5,0.6559999999999999,0.01335,0.2280000000000001,-7.1555,0.126,140.0125,0.7290000000000001,32.5,10,1,4
11657,Joe Cuba Sextet,0.7849375000000002,0.6219999999999999,200859.8125,0.5325312499999999,0.018004755,0.1739812499999999,-11.41975,0.058025,118.510625,0.7185625000000002,30.0,9,1,32
11658,Joe Dassin,0.3844923076923076,0.6566923076923076,184328.15384615387,0.5980769230769232,0.0048050584615384,0.1593307692307692,-8.422076923076922,0.0495230769230769,120.9803076923077,0.7243076923076924,42.30769230769232,9,0,26
11659,Joe Diffie,0.2900038888888887,0.6476666666666666,217658.48611111112,0.6878333333333333,0.0001877172222222,0.2078361111111111,-7.91497222222222,0.0363111111111111,129.9042916666667,0.6471666666666667,40.93055555555557,7,1,72
11660,Joe E. Brown,0.9765,0.65325,265033.5,0.534,0.0001984175,0.36475,-13.18425,0.947,81.742,0.6015,0.0,3,1,4
11661,Joe Ely,0.1799666666666667,0.5136666666666666,212920.0,0.62,0.0008533333333333,0.1867666666666666,-9.974333333333336,0.0559666666666666,114.433,0.6196666666666667,34.666666666666664,4,1,6
